,zip,file name,entry,Description,CPV,URI,processed_description,lowercase_description
100,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_25.atom,104,"Asesoramiento técnico en la preparación, elaboración, realización y corrección del segundo ejercicio de la fase de oposición (prueba psicotécnica) de las oposiciones para policía local del excmo. ayto. de Almería",['79635000.0'],https://contrataciondelestado.es/wps/wcm/connect/cd9e5885-c80f-4658-84c9-f9efdbdb9c7b/DOC20181019105547141+invitacion.pdf?MOD=AJPERES,asesoramiento técnico preparación   elaboración   realización corrección segundo ejercicio fase oposición   prueba psicotécnico   oposición policía local excmo   ayto   almeer,"asesoramiento técnico en la preparación, elaboración, realización y corrección del segundo ejercicio de la fase de oposición (prueba psicotécnica) de las oposiciones para policía local del excmo. ayto. de almería"
101,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_23.atom,280,"Servicio de un taller especializado para efectuar el mantenimiento de reparaciones mecánicas, eléctricas, de chapa y pintura, cambio de neumáticos e instalación, sustitución y reparación de elementos policiales, u otro tipo de elementos necesarios para el buen funcinamiento de los vehículos de cuatro ruedas adscritos a la Policía Local.",['50112000.0'],https://contrataciondelestado.es/wps/wcm/connect/6f6b35d9-0983-4b4e-ae31-43d6ffb250f8/DOC20181008083441Comunicacion+de+inicio.pdf?MOD=AJPERES,servicio taller especializado efectuar mantenimiento reparación mecánico   eléctrico   chapa pintura   cambio neumático instalación   sustitución reparación elemento policial   u tipo elemento necesario buen funcinamiento vehículo cuatro rueda adscrito policía local,"servicio de un taller especializado para efectuar el mantenimiento de reparaciones mecánicas, eléctricas, de chapa y pintura, cambio de neumáticos e instalación, sustitución y reparación de elementos policiales, u otro tipo de elementos necesarios para el buen funcinamiento de los vehículos de cuatro ruedas adscritos a la policía local."
102,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_23.atom,255,"Servicio de mantenimiento y conservación en la red eléctrica de baja tensión de la Biblioteca Pública Estatal ""A. Rodríguez Moñino / M. Brey"" de Cáceres, mediante la instalación de sistemas de protección y medidas, para tener información de consumo, diminuir el gasto producido por la energía reactiva y minimizar averías producidas en los equipos informáticos por picos de tensión y microcortes del fluido eléctrico.",['50532400.0'],https://contrataciondelestado.es/wps/wcm/connect/b7f03e5b-70c0-4679-a06e-2716b2525a3f/DOC20180824123537PCAP_ANUNCIO.pdf?MOD=AJPERES,servicio mantenimiento conservación red eléctrico bajo tensión biblioteca público estatal   rodríguez moñino   m brey   cácer   mediante instalación sistema protección medida   tener información consumo   diminuir gasto producido energía reactivo minimizar avería producido equipo informático pico tensión microcort fluido eléctrico,"servicio de mantenimiento y conservación en la red eléctrica de baja tensión de la biblioteca pública estatal ""a. rodríguez moñino / m. brey"" de cáceres, mediante la instalación de sistemas de protección y medidas, para tener información de consumo, diminuir el gasto producido por la energía reactiva y minimizar averías producidas en los equipos informáticos por picos de tensión y microcortes del fluido eléctrico."
103,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_22.atom,486,"Contratación de los servicios de docencia, elaboración de contenidos on line y disponibilidad de la plataforma telemática en el curso de formación municipal on line ""Curso de habilitación para el acceso por promoción interna del grupo C2 al grupo C1"". ",['80511000.0'],https://contrataciondelestado.es/wps/wcm/connect/f4657c5c-385b-43ff-ab9f-c279b5ac5b38/DOC20181029134821Pliego+Tecnico+Administrativo+licitacion+servicios+docentes+curso+Habilitacion+C2+a+C1.pdf?MOD=AJPERES,contratación servicio docenciar   elaboración contenido on line disponibilidad plataforma telemático curso formación municipal on line   curso habilitación acceso promoción interno grupo c grupo c  ,"contratación de los servicios de docencia, elaboración de contenidos on line y disponibilidad de la plataforma telemática en el curso de formación municipal on line ""curso de habilitación para el acceso por promoción interna del grupo c2 al grupo c1"". "
104,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_19.atom,118,"Contratación de servicios de asistencia técnica para la realización de inspección técnica de edificios (ITE),informe complementarios, presentación y registro de las mismas, en centros de titularidad de la Armada en Madrid.- EXP 3249-18",['71631300.0'],https://contrataciondelestado.es/wps/wcm/connect/ef6ef059-ecc6-41c2-817f-685bc6b93f32/DOC20181023184838FAS-19741851.PDF?MOD=AJPERES,contratación servicio asistencia técnico realización inspección técnica edificio   itar    informe complementario   presentación registro mismo   centro titularidad armado madrid exp,"contratación de servicios de asistencia técnica para la realización de inspección técnica de edificios (ite),informe complementarios, presentación y registro de las mismas, en centros de titularidad de la armada en madrid.- exp 3249-18"
105,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_13.atom,413,"Servicio de mantenimiento de ascensores, montacargas, y salvaescaleras, bajo la modalidad ""todo incluido"", sin perjuicio de las disposiciones específicas para el salvaescaleras,  de los centros de gestión de la Dirección Provincial de la Tesorería General de la Seguridad Social de Valencia,  de acuerdo a lo establecido en el documento descriptivo del este contrato, durante el ejercicio 2019.
 
 
 ","['[50712000, 50750000]']",https://contrataciondelestado.es/wps/wcm/connect/ea4b5bee-7857-45f5-85a3-6ed5a930cdbe/DOC201809271252392019+DOCUMENTO+DESCRIPTIVO.pdf?MOD=AJPERES,servicio mantenimiento ascensor   montacarga   salvaescalera   bajo modalidad   incluido    perjuicio disposición específico salvaescalera   centro gestión dirección provincial tesoreer general seguridad social valencia   acuerdo establecido documento descriptivo contrato   ejercicio  ,"servicio de mantenimiento de ascensores, montacargas, y salvaescaleras, bajo la modalidad ""todo incluido"", sin perjuicio de las disposiciones específicas para el salvaescaleras,  de los centros de gestión de la dirección provincial de la tesorería general de la seguridad social de valencia,  de acuerdo a lo establecido en el documento descriptivo del este contrato, durante el ejercicio 2019.
 
 
 "
106,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_13.atom,112,"Contratación de servicio de emisión de certificado de comportamiento energético y auditoría energética del estado actual de los edificios referidos, redacción de proyecto de sustitución de carpintería exterior incluso estudio de seguridad y salud de los CEIPS Blas Infante y Maria Zambrano cofinanciado por el Fondo Europeo de Desarrollo Regional en el marco del programa operativo de crecimiento sostenible 2014-2020

","['[71242000, 71221000]']",https://contrataciondelestado.es/wps/wcm/connect/ab46cb0d-71f9-4674-8ffc-c7c759e031eb/DOC20180806135043PCAP.pdf?MOD=AJPERES,contratación servicio emisión certificado comportamiento energético auditoría energético actual edificio referido   redacción proyecto sustitución carpinteer exterior incluso estudio seguridad salud ceip bla infante maria zambrano cofinanciado fondo europeo desarrollo regional marco programa operativo crecimiento sostenible,"contratación de servicio de emisión de certificado de comportamiento energético y auditoría energética del estado actual de los edificios referidos, redacción de proyecto de sustitución de carpintería exterior incluso estudio de seguridad y salud de los ceips blas infante y maria zambrano cofinanciado por el fondo europeo de desarrollo regional en el marco del programa operativo de crecimiento sostenible 2014-2020

"
107,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_12.atom,344,"Contratación de servicio de emisión de certificado de comportamiento energético y auditoría energética del estado actual de los edificios referidos, redacción de proyecto (incluso estudio de seguridad y salud) de sustitución de luminarias de CEIPS Argote de Molina, Adriano Infantil y Buenavista, cofinanciado por el Fondo Europeo de Desarrollo Regional en el marco del programa operativo de crecimiento sostenible 2014-2020


","['[71242000, 71221000]']",https://contrataciondelestado.es/wps/wcm/connect/bb6903b9-98ee-4130-8691-e3227902fe43/DOC20180807135820PCAP.pdf?MOD=AJPERES,contratación servicio emisión certificado comportamiento energético auditoría energético actual edificio referido   redacción proyecto   incluso estudio seguridad salud   sustitución luminaria ceips argote molina   adriano infantil buenavista   cofinanciado fondo europeo desarrollo regional marco programa operativo crecimiento sostenible,"contratación de servicio de emisión de certificado de comportamiento energético y auditoría energética del estado actual de los edificios referidos, redacción de proyecto (incluso estudio de seguridad y salud) de sustitución de luminarias de ceips argote de molina, adriano infantil y buenavista, cofinanciado por el fondo europeo de desarrollo regional en el marco del programa operativo de crecimiento sostenible 2014-2020


"
108,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_10.atom,75,"Interpretación artística del espectáculo ""vuelos"" por la Compañía Aracaladanza, S.L. para el programa cultural municipal ""Programación Gran Teatro Falla septiembre-diciembre 2018"", día 12 de Octubre de 2018",['92312000.0'],https://contrataciondelestado.es/wps/wcm/connect/f6d683f7-6697-4df7-9230-a8ffc3b23f3d/DOC20181017134703PCAP.pdf?MOD=AJPERES,interpretación artístico espectáculo   vuelo   compañía aracaladanza   sl   programa cultural municipal   programación gran teatro fallo septiembrediciembre     día  ,"interpretación artística del espectáculo ""vuelos"" por la compañía aracaladanza, s.l. para el programa cultural municipal ""programación gran teatro falla septiembre-diciembre 2018"", día 12 de octubre de 2018"
109,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_10.atom,52,"Interpretación artística del espectáculo ""Homenaje 60 años"" por el artista Paco Cepero, para el programa cultural municipal ""Programación Gran Teatro Falla septiembre-diciembre 2018"" el día 4 de Octubre de 2018",['92312000.0'],https://contrataciondelestado.es/wps/wcm/connect/66f63f3c-327e-4f59-b13e-543ab715a558/DOC20181017141212PCAP.pdf?MOD=AJPERES,interpretación artístico espectáculo   homenaje   año   artista paco cepero   programa cultural municipal   programación gran teatro fallo septiembrediciembre    día  ,"interpretación artística del espectáculo ""homenaje 60 años"" por el artista paco cepero, para el programa cultural municipal ""programación gran teatro falla septiembre-diciembre 2018"" el día 4 de octubre de 2018"
110,contratosMenoresPerfilesContratantes_2018.zip,contratosMenoresPerfilesContratantes_20190226_171922_8.atom,91,"Adquisición de 1 Microcentrífuga tubos que permita a los usuarios centrifugar con seguridad y
fiabilidad tubos de 1,5 y 2,0 ml. para laboratorio con Nivel de Contención Biológica 2 del Instituto de Neurociencias-Universidad Miguel Hernández. El equipamiento será adquirido gracias a las ayudas Científico-Técnicas UMHE15-EE-3244
concedidas por el Ministerio de Economía, Industria y Competitividad-FEDER",['42931100.0'],https://contrataciondelestado.es/wps/wcm/connect/562fe443-ad61-43e6-a804-95dcd9254f65/DOC20181102083344Memoria+Justificativa+Contratos+Menores+NCB2.pdf?MOD=AJPERES,adquisición   microcentrífuga tubo permitir usuario centrifugar seguridad fiabilidad tubo    ml   laboratorio nivel contención biológico   instituto neurocienciasuniversidad miguel hernández   equipamiento adquirido gracias ayuda científicotécnica umheee concedido ministerio economía   industria competitividadfeder,"adquisición de 1 microcentrífuga tubos que permita a los usuarios centrifugar con seguridad y
fiabilidad tubos de 1,5 y 2,0 ml. para laboratorio con nivel de contención biológica 2 del instituto de neurociencias-universidad miguel hernández. el equipamiento será adquirido gracias a las ayudas científico-técnicas umhe15-ee-3244
concedidas por el ministerio de economía, industria y competitividad-feder"
